sku_id,week,sku_id,base_demand,actual_demand,promotion_active,promotion_discount_pct,stockout_qty,service_level_pct,season,weather,competitor_promotion,product_name,category,supplier_id,unit_cost,selling_price,profit_margin,margin_pct,weight_lbs,volume_cuft,avg_lead_time_days,min_order_qty,is_promotional_item,value_density,avg_actual_leadtime,leadtime_std,avg_variance,max_weight_lbs,max_volume_cuft,cost_per_load,profit_per_unit,total_revenue,total_profit,promotion_lift,qty_on_hand,safety_stock,reorder_point,order_quantity,inventory_status,days_of_supply,daily_usage,projected_on_hand,buffer_ratio,risk_level,shortage_qty,days_until_runout,urgency_score,truck_max_weight,truck_max_volume,truck_cost,max_order_qty,priority
SKU4376,52,SKU4376,59.9,48.1,False,0,0.0,95.9,Q4,Normal,False,Hand Tools Item 876,Hand Tools,SUP003,87.41,228.55,141.14,61.8,4.36,0.291,7.4,10,False,32.38,7.158333333333334,0.750101003299899,0.6083333333333333,40000,2000,1500,141.14000000000001,10993.255000000001,6788.834000000001,-19.69949916527546,90,21,82,119,Normal,10.5,8.6,28.0,1.33,HIGH,0,10.5,0.1486308520035333,40000,2000,1500,0,HIGH
SKU4377,52,SKU4377,26.1,22.1,False,0,0.0,98.4,Q4,Normal,False,Hand Tools Item 877,Hand Tools,SUP003,18.84,30.61,11.78,38.5,1.5,0.118,12.7,100,False,7.85,13.908333333333333,2.6193192499833486,1.825,40000,2000,1500,11.77,676.481,260.117,-15.325670498084287,70,15,66,100,Normal,18.8,3.7,19.0,1.27,HIGH,0,18.9,0.07046851718015294,40000,2000,1500,0,MEDIUM
SKU4378,52,SKU4378,98.6,102.4,False,0,13.4,98.4,Q4,Hot,False,Hand Tools Item 878,Hand Tools,SUP005,73.93,188.69,114.76,60.8,3.81,0.118,8.9,168,False,30.14,9.725,1.461708216126225,1.2916666666666667,75000,3800,2300,114.75999999999999,19321.856,11751.423999999999,3.8539553752535705,17,49,185,197,Critical,1.2,14.1,0.0,0.0,CRITICAL,168,1.2,0.8553722862829102,75000,3800,2300,504,CRITICAL
SKU4384,52,SKU4384,65.7,71.2,False,0,0.0,98.3,Q4,Hot,False,Hand Tools Item 884,Hand Tools,SUP002,58.26,112.64,54.38,48.3,4.55,0.129,6.7,50,False,11.94,7.433333333333334,0.7679172935264382,0.8666666666666667,60000,3000,2000,54.38,8019.968000000001,3871.856,8.371385083713845,102,28,97,131,Normal,10.9,9.4,32.0,1.14,CRITICAL,0,10.9,0.15666413973420798,60000,3000,2000,0,HIGH
SKU4386,52,SKU4386,68.3,66.1,False,0,0.0,97.4,Q4,Cold,False,Hand Tools Item 886,Hand Tools,SUP004,15.39,26.91,11.52,42.8,4.3,0.181,7.1,25,False,2.68,7.7,0.8994948077064753,0.7333333333333334,65000,3200,2200,11.52,1778.7509999999997,761.4719999999999,-3.221083455344076,110,27,102,136,Normal,11.3,9.8,35.0,1.3,HIGH,0,11.2,0.15981992291014213,65000,3200,2200,0,HIGH
SKU4388,52,SKU4388,52.7,101.3,True,15,0.0,98.4,Q4,Hot,False,Hand Tools Item 888,Hand Tools,SUP005,74.81,126.76,51.95,41.0,1.66,0.063,11.0,25,True,31.33,11.741666666666667,1.4816810682055668,1.2249999999999999,75000,3800,2300,51.95,12840.788,5262.535,92.22011385199241,122,29,117,105,Normal,16.2,7.5,34.0,1.17,CRITICAL,0,16.3,0.11954499839642456,75000,3800,2300,0,MEDIUM
SKU4389,52,SKU4389,94.0,107.5,False,0,0.0,99.0,Q4,Hot,False,Hand Tools Item 889,Hand Tools,SUP001,10.7,20.15,9.46,46.9,2.0,0.098,6.3,10,False,4.74,6.566666666666666,0.7571877794400363,0.48333333333333334,80000,4000,2500,9.45,2166.125,1015.8749999999999,14.36170212765957,132,42,130,188,Normal,9.8,13.4,44.0,1.05,CRITICAL,0,9.9,0.2090210707411382,80000,4000,2500,0,HIGH
SKU4391,52,SKU4391,58.4,99.7,True,20,0.0,98.5,Q4,Hot,False,Hand Tools Item 891,Hand Tools,SUP005,37.7,102.46,64.75,63.2,4.27,0.196,8.8,100,True,15.16,9.341666666666667,1.6621225932979533,1.2916666666666667,75000,3800,2300,64.75999999999999,10215.261999999999,6456.571999999999,70.71917808219179,109,29,106,116,Normal,13.1,8.3,31.0,1.07,CRITICAL,0,13.1,0.13665023235456922,75000,3800,2300,0,HIGH
SKU4406,52,SKU4406,49.4,53.7,False,0,0.0,95.8,Q4,Stormy,False,Hand Tools Item 906,Hand Tools,SUP001,93.32,220.44,127.12,57.7,1.45,0.284,5.2,100,True,87.77,5.833333333333333,0.774987780939842,0.75,80000,4000,2500,127.12,11837.628,6826.344000000001,8.704453441295556,63,15,56,100,Normal,8.9,7.1,22.0,1.47,HIGH,0,8.9,0.1394850029368854,80000,4000,2500,0,HIGH
SKU4412,52,SKU4412,25.7,23.9,False,0,2.1,97.1,Q4,Hot,False,Hand Tools Item 912,Hand Tools,SUP004,118.32,278.61,160.29,57.5,2.77,0.033,5.2,250,False,57.93,5.741666666666667,0.8887768237438699,0.7583333333333333,65000,3200,2200,160.29000000000002,6658.7789999999995,3830.931,-7.0038910505836665,7,8,29,250,Critical,1.9,3.7,0.0,0.0,CRITICAL,22,1.9,0.5340830561021965,65000,3200,2200,66,CRITICAL
SKU4419,52,SKU4419,96.9,107.7,False,0,0.0,96.4,Q4,Cold,False,Hand Tools Item 919,Hand Tools,SUP004,40.17,88.47,48.29,54.6,1.01,0.073,5.6,10,False,47.88,6.1000000000000005,0.9788676203562048,0.7833333333333333,65000,3200,2200,48.3,9528.219000000001,5201.91,11.145510835913308,130,32,116,193,Normal,9.4,13.8,46.0,1.44,HIGH,0,9.4,0.21659789745613722,65000,3200,2200,0,HIGH
SKU4420,52,SKU4420,76.7,60.2,False,0,17.9,97.3,Q4,Stormy,False,Hand Tools Item 920,Hand Tools,SUP003,62.01,125.82,63.82,50.7,1.32,0.229,11.7,250,True,48.29,13.341666666666667,1.969059920291145,1.8083333333333333,40000,2000,1500,63.809999999999995,7574.364,3841.362,-21.512385919165578,30,40,186,250,Critical,2.7,11.0,0.0,0.0,CRITICAL,156,2.7,0.566140415561076,40000,2000,1500,468,CRITICAL
SKU4424,52,SKU4424,79.4,71.4,False,0,0.0,98.4,Q4,Normal,True,Hand Tools Item 924,Hand Tools,SUP005,91.86,192.72,100.86,52.3,0.76,0.166,9.3,50,False,132.71,10.516666666666667,1.3469381664510156,1.4000000000000001,75000,3800,2300,100.86,13760.208,7201.404,-10.075566750629728,174,41,160,158,Normal,15.3,11.3,55.0,1.34,HIGH,0,15.4,0.1663629793478023,75000,3800,2300,0,MEDIUM
SKU4430,52,SKU4430,94.7,103.7,False,0,0.0,95.2,Q4,Hot,True,Hand Tools Item 930,Hand Tools,SUP002,32.4,54.55,22.15,40.6,1.34,0.265,8.3,50,False,16.54,8.941666666666666,1.090002780090978,0.9583333333333334,60000,3000,2000,22.15,5656.835,2296.955,9.503695881731788,158,35,155,189,Normal,11.7,13.5,37.0,1.06,CRITICAL,0,11.7,0.20243150141969707,60000,3000,2000,0,HIGH
SKU4437,52,SKU4437,37.3,29.8,False,0,10.3,95.7,Q4,Stormy,False,Hand Tools Item 937,Hand Tools,SUP005,90.31,162.2,71.89,44.3,1.25,0.043,6.6,100,False,57.56,7.1000000000000005,1.482626661766818,0.9500000000000001,75000,3800,2300,71.88999999999999,4833.5599999999995,2142.3219999999997,-20.107238605898115,9,12,49,100,Critical,1.7,5.3,0.0,0.0,CRITICAL,40,1.7,0.6019161121446892,75000,3800,2300,120,CRITICAL
SKU4445,52,SKU4445,97.4,88.1,False,0,0.0,98.9,Q4,Normal,True,Hand Tools Item 945,Hand Tools,SUP004,111.68,263.11,151.43,57.6,1.82,0.136,6.1,106,False,83.25,6.3,0.6674238124719145,0.5666666666666667,65000,3200,2200,151.43,23179.990999999998,13340.983,-9.54825462012322,23,42,129,194,Critical,1.7,13.9,0.0,0.0,CRITICAL,106,1.7,0.70487885338064,65000,3200,2200,318,CRITICAL
SKU4464,52,SKU4464,62.6,57.8,False,0,7.3,96.3,Q4,Stormy,False,Hand Tools Item 964,Hand Tools,SUP003,67.43,128.19,60.76,47.4,3.33,0.161,11.9,132,False,18.27,11.991666666666667,1.643421228210629,1.375,40000,2000,1500,60.75999999999999,7409.382,3511.9279999999994,-7.667731629392982,4,29,136,125,Critical,0.4,8.9,0.0,0.0,CRITICAL,132,0.4,1.6467413947029064,40000,2000,1500,396,CRITICAL
SKU4469,52,SKU4469,97.1,108.6,False,0,0.0,98.7,Q4,Normal,False,Hand Tools Item 969,Hand Tools,SUP003,72.35,131.67,59.33,45.1,4.11,0.039,11.8,50,False,14.44,12.525,2.175117551682291,1.5083333333333335,40000,2000,1500,59.31999999999999,14299.361999999997,6442.151999999999,11.843460350154489,244,57,230,194,Normal,17.6,13.9,70.0,1.23,HIGH,0,17.6,0.19215276713168788,40000,2000,1500,0,MEDIUM
SKU4477,52,SKU4477,47.7,42.8,False,0,0.0,95.5,Q4,Hot,True,Hand Tools Item 977,Hand Tools,SUP003,68.2,136.02,67.81,49.9,2.04,0.244,9.8,10,True,33.21,10.016666666666667,2.2249957439523476,1.7333333333333334,40000,2000,1500,67.82000000000001,5821.656,2902.696,-10.272536687631039,90,19,87,95,Normal,13.2,6.8,22.0,1.16,CRITICAL,0,13.2,0.11831723644539835,40000,2000,1500,0,HIGH
SKU4483,52,SKU4483,93.5,111.8,True,25,46.4,95.6,Q4,Stormy,False,Hand Tools Item 983,Hand Tools,SUP002,77.75,159.37,81.62,51.2,1.76,0.188,9.4,100,True,46.41,9.641666666666667,1.1595126980631547,0.8916666666666666,60000,3000,2000,81.62,17817.566,9125.116,19.57219251336899,73,37,165,187,Reorder,5.5,13.4,0.0,0.0,CRITICAL,92,5.4,0.41753816978100283,60000,3000,2000,276,CRITICAL
SKU4488,52,SKU4488,20.8,18.7,False,0,0.2,96.1,Q4,Stormy,False,Hand Tools Item 988,Hand Tools,SUP005,118.21,201.53,83.31,41.3,3.14,0.164,10.0,23,False,26.54,10.408333333333333,1.4061283617426146,1.0416666666666667,75000,3800,2300,83.32000000000001,3768.611,1558.084,-10.096153846153854,15,8,38,41,Reorder,5.0,3.0,0.0,0.0,CRITICAL,23,5.0,0.31665483269725747,75000,3800,2300,69,CRITICAL
SKU4489,52,SKU4489,33.9,22.3,False,0,7.2,95.0,Q4,Normal,True,Hand Tools Item 989,Hand Tools,SUP002,8.29,21.94,13.65,62.2,2.87,0.222,9.1,250,False,4.76,9.316666666666666,1.3162158798708676,1.0333333333333332,60000,3000,2000,13.650000000000002,489.26200000000006,304.39500000000004,-34.21828908554572,26,12,57,250,Reorder,5.4,4.8,0.0,0.0,CRITICAL,31,5.4,0.31291743505287484,60000,3000,2000,93,CRITICAL
SKU4500,52,SKU4500,87.5,77.9,False,0,0.0,97.9,Q4,Cold,True,Hand Tools Item 1000,Hand Tools,SUP003,101.99,192.42,90.43,47.0,0.59,0.179,7.3,25,False,152.61,8.15,1.0647236090349286,1.0833333333333333,40000,2000,1500,90.42999999999999,14989.518,7044.497,-10.971428571428564,152,38,139,175,Normal,12.2,12.5,50.0,1.32,HIGH,0,12.2,0.18853841262820337,40000,2000,1500,0,HIGH
SKU4503,52,SKU4503,49.0,52.4,False,0,0.0,97.3,Q4,Normal,False,Hand Tools Item 1003,Hand Tools,SUP004,95.55,164.9,69.35,42.1,3.04,0.183,6.0,50,False,22.78,6.4750000000000005,0.9964710459689962,0.7083333333333334,65000,3200,2200,69.35000000000001,8640.76,3633.9400000000005,6.938775510204076,70,18,63,98,Normal,10.0,7.0,25.0,1.39,HIGH,0,10.0,0.13263069139966274,65000,3200,2200,0,HIGH
SKU4506,52,SKU4506,73.9,62.5,False,0,1.4,95.5,Q4,Stormy,False,Hand Tools Item 1006,Hand Tools,SUP001,77.09,204.03,126.94,62.2,3.39,0.018,3.2,250,True,37.42,3.2083333333333335,0.37284735685686626,0.27499999999999997,80000,4000,2500,126.94,12751.875,7933.75,-15.426251691474969,4,16,49,250,Critical,0.4,10.6,0.0,0.0,CRITICAL,45,0.4,1.6501307774374505,80000,4000,2500,135,CRITICAL
SKU4507,52,SKU4507,41.2,38.8,False,0,0.0,96.6,Q4,Stormy,False,Hand Tools Item 1007,Hand Tools,SUP004,38.89,83.11,44.22,53.2,4.62,0.034,7.7,10,False,9.58,8.608333333333333,1.0457344816255254,1.125,65000,3200,2200,44.22,3224.6679999999997,1715.7359999999999,-5.82524271844661,74,16,66,82,Normal,12.6,5.9,23.0,1.44,HIGH,0,12.5,0.1094772344013491,65000,3200,2200,0,HIGH
SKU4517,52,SKU4517,39.5,39.1,False,0,0.0,96.0,Q4,Normal,True,Hand Tools Item 1017,Hand Tools,SUP003,26.1,53.82,27.72,51.5,0.64,0.166,10.4,10,False,43.11,11.041666666666666,1.273833393796659,0.8583333333333334,40000,2000,1500,27.72,2104.362,1083.852,-1.0126582278480956,84,17,79,79,Normal,14.9,5.6,22.0,1.29,HIGH,0,15.0,0.09994378864530637,40000,2000,1500,0,MEDIUM
SKU4519,52,SKU4519,80.0,63.2,False,0,12.0,96.9,Q4,Cold,False,Hand Tools Item 1019,Hand Tools,SUP003,107.08,206.92,99.84,48.3,0.71,0.193,10.1,158,False,139.87,10.924999999999999,1.9093668631726641,1.6916666666666667,40000,2000,1500,99.83999999999999,13077.344,6309.888,-20.999999999999996,3,37,161,160,Critical,0.3,11.4,0.0,0.0,CRITICAL,158,0.3,2.095983855819621,40000,2000,1500,474,CRITICAL
SKU4555,52,SKU4555,34.4,37.9,False,0,0.0,95.9,Q4,Normal,True,Hand Tools Item 1055,Hand Tools,SUP003,76.87,147.61,70.75,47.9,1.63,0.207,11.4,25,False,43.29,11.908333333333333,1.4361934114705845,1.2583333333333333,40000,2000,1500,70.74000000000001,5594.419,2681.0460000000003,10.174418604651159,79,15,73,68,Normal,16.1,4.9,21.0,1.4,HIGH,0,16.1,0.08906601866496287,40000,2000,1500,0,MEDIUM
SKU4558,52,SKU4558,61.0,62.0,False,0,0.0,98.5,Q4,Hot,False,Hand Tools Item 1058,Hand Tools,SUP001,58.2,122.26,64.06,52.4,2.74,0.19,6.3,100,False,23.4,6.258333333333333,0.9452833469709522,0.725,80000,4000,2500,64.06,7580.12,3971.7200000000003,1.6393442622950838,84,25,79,122,Normal,9.6,8.7,30.0,1.2,HIGH,0,9.7,0.15441317084195338,80000,4000,2500,0,HIGH
SKU4560,52,SKU4560,22.2,24.4,False,0,0.8,95.3,Q4,Normal,True,Hand Tools Item 1060,Hand Tools,SUP004,95.56,158.54,62.98,39.7,4.75,0.183,6.0,25,False,13.26,6.141666666666667,0.8073056572590239,0.5416666666666666,65000,3200,2200,62.97999999999999,3868.3759999999997,1536.7119999999998,9.909909909909898,2,6,25,44,Critical,0.6,3.2,0.0,0.0,CRITICAL,23,0.6,1.146770095559303,65000,3200,2200,69,CRITICAL
SKU4567,52,SKU4567,96.1,75.5,False,0,14.8,99.0,Q4,Normal,False,Hand Tools Item 1067,Hand Tools,SUP005,44.5,93.62,49.13,52.5,4.6,0.225,8.2,177,True,10.68,9.216666666666667,1.3650396819628854,1.1333333333333335,75000,3800,2300,49.120000000000005,7068.31,3708.5600000000004,-21.436004162330903,0,51,177,192,Critical,0.0,13.7,0.0,0.0,CRITICAL,177,0.0,50.46205733558178,75000,3800,2300,531,CRITICAL
SKU4574,52,SKU4574,31.3,26.5,False,0,6.6,96.4,Q4,Hot,False,Hand Tools Item 1074,Hand Tools,SUP005,44.58,112.43,67.85,60.3,2.72,0.042,8.5,34,False,24.98,9.108333333333333,1.0672465279939554,0.9916666666666667,75000,3800,2300,67.85000000000001,2979.395,1798.0250000000003,-15.335463258785943,18,12,52,62,Reorder,4.0,4.5,0.0,0.0,CRITICAL,34,4.0,0.37393630821118173,75000,3800,2300,102,CRITICAL
SKU4590,52,SKU4590,45.4,93.9,True,15,18.8,97.9,Q4,Stormy,False,Hand Tools Item 1090,Hand Tools,SUP005,68.17,128.88,60.71,47.1,1.68,0.188,9.0,47,True,36.16,9.691666666666666,1.3661214729254056,1.1916666666666667,75000,3800,2300,60.709999999999994,12101.832,5700.669,106.82819383259914,36,21,83,90,Reorder,5.6,6.5,0.0,0.0,CRITICAL,47,5.5,0.3373484740741288,75000,3800,2300,141,CRITICAL
SKU4592,52,SKU4592,54.7,54.1,False,0,8.8,98.4,Q4,Normal,False,Hand Tools Item 1092,Hand Tools,SUP001,10.86,19.55,8.7,44.5,3.08,0.252,6.0,70,True,2.82,6.633333333333333,1.0806844071600126,0.9666666666666667,80000,4000,2500,8.690000000000001,1057.655,470.1290000000001,-1.0968921389396757,3,22,73,109,Critical,0.4,7.8,0.0,0.0,CRITICAL,70,0.4,1.629914065928989,80000,4000,2500,210,CRITICAL
SKU4601,52,SKU4601,86.0,88.5,False,0,0.0,98.4,Q4,Hot,False,Hand Tools Item 1101,Hand Tools,SUP004,21.82,34.4,12.58,36.6,1.94,0.134,5.0,25,False,6.47,5.341666666666666,0.8295215853768128,0.7583333333333333,65000,3200,2200,12.579999999999998,3044.4,1113.33,2.9069767441860517,100,32,97,172,Normal,8.1,12.3,34.0,1.06,CRITICAL,0,8.1,0.20675369017134054,65000,3200,2200,0,HIGH
SKU4618,52,SKU4618,47.2,51.7,False,0,0.0,99.0,Q4,Normal,False,Hand Tools Item 1118,Hand Tools,SUP005,87.79,147.93,60.14,40.7,3.57,0.289,9.3,55,True,16.87,10.25,1.4183857662209465,1.4333333333333333,75000,3800,2300,60.14,7647.981000000001,3109.2380000000003,9.533898305084755,40,26,95,94,Reorder,5.9,6.7,0.0,0.0,CRITICAL,55,6.0,0.3366128221058549,75000,3800,2300,165,CRITICAL
SKU4620,52,SKU4620,72.3,58.1,False,0,0.0,95.4,Q4,Normal,False,Hand Tools Item 1120,Hand Tools,SUP004,14.27,27.54,13.27,48.2,4.81,0.255,4.0,10,False,2.76,4.45,0.8404544225379721,0.65,65000,3200,2200,13.27,1600.074,770.987,-19.640387275242045,71,19,64,144,Normal,6.9,10.3,25.0,1.32,HIGH,0,6.9,0.1943861964464648,65000,3200,2200,0,CRITICAL
SKU4623,52,SKU4623,22.3,25.6,False,0,0.0,95.6,Q4,Normal,False,Hand Tools Item 1123,Hand Tools,SUP002,104.61,161.3,56.7,35.1,2.86,0.052,6.1,25,False,19.81,6.5,1.3423182118328656,1.1166666666666665,60000,3000,2000,56.69000000000001,4129.280000000001,1451.2640000000004,14.798206278026903,30,7,27,44,Normal,9.4,3.2,9.0,1.29,HIGH,0,9.4,0.09079688565175273,60000,3000,2000,0,HIGH
SKU4627,52,SKU4627,56.0,45.0,False,0,16.0,95.1,Q4,Normal,True,Hand Tools Item 1127,Hand Tools,SUP003,98.26,172.05,73.79,42.9,2.3,0.085,12.7,250,True,32.14,14.058333333333332,2.321621037642502,1.8916666666666668,40000,2000,1500,73.79,7742.250000000001,3320.55,-19.64285714285714,7,26,138,250,Critical,0.9,8.0,0.0,0.0,CRITICAL,131,0.9,0.9347732401365366,40000,2000,1500,393,CRITICAL
SKU4641,52,SKU4641,98.1,74.5,False,0,20.3,95.1,Q4,Hot,True,Hand Tools Item 1141,Hand Tools,SUP004,75.27,117.53,42.26,36.0,1.94,0.076,6.5,128,True,21.75,7.166666666666667,1.1340461216637558,1.0166666666666666,65000,3200,2200,42.260000000000005,8755.985,3148.3700000000003,-24.057084607543324,4,32,132,196,Critical,0.3,14.0,0.0,0.0,CRITICAL,128,0.3,2.123005774439164,65000,3200,2200,384,CRITICAL
SKU4642,52,SKU4642,69.6,72.9,False,0,0.0,95.6,Q4,Stormy,False,Hand Tools Item 1142,Hand Tools,SUP004,99.84,172.78,72.93,42.2,2.48,0.226,6.0,100,False,29.35,6.5249999999999995,0.8863869460804453,0.7416666666666667,65000,3200,2200,72.94,12595.662,5317.326,4.74137931034484,91,22,86,139,Normal,9.2,9.9,26.0,1.18,CRITICAL,0,9.2,0.17171713468729383,65000,3200,2200,0,HIGH
SKU4644,52,SKU4644,23.8,20.8,False,0,0.0,99.0,Q4,Stormy,False,Hand Tools Item 1144,Hand Tools,SUP004,101.48,238.44,136.96,57.4,3.14,0.226,6.2,100,False,43.67,6.508333333333333,1.278819294458286,0.9583333333333334,65000,3200,2200,136.95999999999998,4959.552,2848.7679999999996,-12.605042016806722,36,10,32,100,Normal,10.6,3.4,14.0,1.4,HIGH,0,10.6,0.08730471857201948,65000,3200,2200,0,HIGH
SKU4647,52,SKU4647,88.6,74.6,False,0,26.8,98.0,Q4,Normal,True,Hand Tools Item 1147,Hand Tools,SUP004,79.81,217.5,137.69,63.3,4.56,0.127,4.5,100,True,30.18,4.75,0.580751863770343,0.5,65000,3200,2200,137.69,16225.499999999998,10271.673999999999,-15.801354401805867,0,29,89,177,Critical,0.0,12.7,0.0,0.0,CRITICAL,89,0.0,50.44940978077572,65000,3200,2200,267,CRITICAL
SKU4652,52,SKU4652,77.6,58.2,False,0,8.2,95.6,Q4,Normal,False,Hand Tools Item 1152,Hand Tools,SUP005,71.97,112.79,40.82,36.2,0.59,0.092,9.3,100,True,69.31,9.508333333333333,1.247148262188096,1.075,75000,3800,2300,40.82000000000001,6564.378000000001,2375.7240000000006,-24.99999999999999,58,30,135,155,Reorder,5.2,11.1,0.0,0.0,CRITICAL,77,5.2,0.39812499099177007,75000,3800,2300,231,CRITICAL
SKU4698,52,SKU4698,68.4,79.4,False,0,0.0,96.4,Q4,Stormy,False,Hand Tools Item 1198,Hand Tools,SUP003,44.86,90.74,45.87,50.6,0.71,0.101,10.0,10,False,64.5,10.608333333333333,1.5756432068052446,1.2416666666666667,40000,2000,1500,45.879999999999995,7204.756,3642.872,16.08187134502923,143,30,133,136,Normal,14.6,9.8,39.0,1.3,HIGH,0,14.6,0.14959227517383172,40000,2000,1500,0,MEDIUM
SKU4701,52,SKU4701,72.4,148.1,True,10,0.0,96.7,Q4,Stormy,False,Hand Tools Item 1201,Hand Tools,SUP004,37.65,95.39,57.74,60.5,3.01,0.062,6.8,100,True,19.19,7.391666666666667,0.8129165598838134,0.7583333333333333,65000,3200,2200,57.74,14127.259,8551.294,104.55801104972373,110,27,103,144,Normal,10.6,10.3,34.0,1.26,HIGH,0,10.7,0.16882003435722054,65000,3200,2200,0,HIGH
SKU4702,52,SKU4702,71.5,48.3,False,0,12.8,98.0,Q4,Cold,False,Hand Tools Item 1202,Hand Tools,SUP004,60.36,99.77,39.41,39.5,3.0,0.249,4.0,250,True,13.15,4.191666666666666,0.7316958301635919,0.4583333333333333,65000,3200,2200,39.41,4818.891,1903.5029999999997,-32.447552447552454,9,22,64,250,Critical,0.9,10.2,0.0,0.0,CRITICAL,55,0.9,0.9339414113734308,65000,3200,2200,165,CRITICAL
SKU4707,52,SKU4707,36.4,31.4,False,0,0.0,96.9,Q4,Cold,True,Hand Tools Item 1207,Hand Tools,SUP005,57.87,143.42,85.55,59.6,3.51,0.095,6.3,100,False,24.36,6.9750000000000005,1.2642820456326551,1.0250000000000001,75000,3800,2300,85.54999999999998,4503.387999999999,2686.2699999999995,-13.736263736263732,55,13,49,100,Normal,10.6,5.2,19.0,1.46,HIGH,0,10.6,0.10855261064621846,75000,3800,2300,0,HIGH
SKU4709,52,SKU4709,80.8,94.4,False,0,0.0,96.9,Q4,Stormy,False,Hand Tools Item 1209,Hand Tools,SUP001,34.86,68.71,33.85,49.3,2.67,0.114,3.6,25,False,12.66,4.05,0.5616534033143088,0.5166666666666667,80000,4000,2500,33.849999999999994,6486.224,3195.4399999999996,16.831683168316847,71,22,68,161,Normal,6.2,11.5,24.0,1.09,CRITICAL,0,6.2,0.2169014850677256,80000,4000,2500,0,CRITICAL
SKU4716,52,SKU4716,28.2,28.5,False,0,0.0,96.9,Q4,Normal,False,Hand Tools Item 1216,Hand Tools,SUP004,85.41,184.36,98.96,53.7,0.37,0.171,6.9,50,False,270.75,7.633333333333333,0.8315739002128146,0.7833333333333333,65000,3200,2200,98.95000000000002,5254.26,2820.0750000000003,1.0638297872340496,42,10,40,56,Normal,10.4,4.0,11.0,1.1,CRITICAL,0,10.5,0.09517385368987392,65000,3200,2200,0,HIGH
SKU4728,52,SKU4728,53.8,58.8,False,0,3.8,97.4,Q4,Hot,True,Hand Tools Item 1228,Hand Tools,SUP002,63.09,155.2,92.1,59.3,2.78,0.242,7.3,100,False,33.18,7.841666666666666,1.2731195282978476,1.0083333333333333,60000,3000,2000,92.10999999999999,9125.759999999998,5416.067999999999,9.293680297397767,32,22,82,107,Reorder,4.2,7.7,0.0,0.0,CRITICAL,50,4.2,0.3926995747914598,60000,3000,2000,150,CRITICAL
SKU4742,52,SKU4742,32.9,37.1,False,0,0.0,95.3,Q4,Cold,False,Hand Tools Item 1242,Hand Tools,SUP005,50.35,103.93,53.57,51.6,3.5,0.063,11.7,25,False,15.3,12.691666666666668,2.376956929021694,1.6083333333333334,75000,3800,2300,53.580000000000005,3855.8030000000003,1987.8180000000002,12.765957446808528,76,14,73,65,Normal,16.2,4.7,16.0,1.14,CRITICAL,0,16.2,0.08634480461349489,75000,3800,2300,0,MEDIUM
SKU4753,52,SKU4753,75.2,62.1,False,0,0.0,96.9,Q4,Cold,False,Hand Tools Item 1253,Hand Tools,SUP003,60.14,96.55,36.41,37.7,0.34,0.182,12.3,50,False,106.16,12.866666666666667,1.840125160433553,1.1333333333333333,40000,2000,1500,36.41,5995.755,2261.0609999999997,-17.420212765957444,183,38,176,150,Normal,17.0,10.7,45.0,1.18,CRITICAL,0,17.1,0.1560525822707415,40000,2000,1500,0,MEDIUM
SKU4755,52,SKU4755,95.6,103.5,False,0,0.0,98.5,Q4,Hot,False,Hand Tools Item 1255,Hand Tools,SUP005,48.64,104.4,55.76,53.4,2.93,0.068,6.8,50,False,19.01,7.433333333333334,1.2773077747806718,1.0,75000,3800,2300,55.760000000000005,10805.400000000001,5771.160000000001,8.263598326359833,144,42,143,191,Normal,10.5,13.7,42.0,1.0,CRITICAL,0,10.5,0.2088332128804304,75000,3800,2300,0,HIGH
SKU4765,52,SKU4765,36.6,30.4,False,0,0.0,97.4,Q4,Hot,True,Hand Tools Item 1265,Hand Tools,SUP003,90.55,156.9,66.35,42.3,2.64,0.131,8.2,25,True,25.11,8.716666666666667,1.0160827930952487,0.7333333333333334,40000,2000,1500,66.35000000000001,4769.76,2017.0400000000002,-16.93989071038252,63,15,60,73,Normal,12.0,5.2,18.0,1.2,HIGH,0,12.1,0.10304238150321242,40000,2000,1500,0,HIGH
SKU4776,52,SKU4776,89.8,95.1,False,0,0.0,95.7,Q4,Cold,False,Hand Tools Item 1276,Hand Tools,SUP003,109.69,186.39,76.7,41.2,1.84,0.271,11.2,250,False,41.58,12.125,1.6085707942145413,1.375,40000,2000,1500,76.69999999999999,17725.689,7294.169999999998,5.902004454342991,205,40,195,250,Normal,16.0,12.8,50.0,1.25,HIGH,0,16.0,0.18268338954468805,40000,2000,1500,0,MEDIUM
SKU4777,52,SKU4777,46.3,46.9,False,0,7.4,98.3,Q4,Normal,True,Hand Tools Item 1277,Hand Tools,SUP001,12.12,28.26,16.15,57.1,3.48,0.267,4.1,100,False,4.64,4.341666666666667,0.6444988656923982,0.5083333333333334,80000,4000,2500,16.14,1325.394,756.966,1.2958963282937441,1,15,43,100,Critical,0.2,6.6,0.0,0.0,CRITICAL,42,0.2,2.8711008274834304,80000,4000,2500,126,CRITICAL
